"x"	"y"
7.14e-09	-1.08946e-09
7.16e-09	-1.08758e-09
7.18e-09	-1.08571e-09
7.2e-09	-1.08386e-09
7.22e-09	-1.08202e-09
7.24e-09	-1.0802e-09
7.26e-09	-1.0784e-09
7.28e-09	-1.0766e-09
7.3e-09	-1.07482e-09
7.32e-09	-1.07306e-09
7.34e-09	-1.07131e-09
7.36e-09	-1.06957e-09
7.38e-09	-1.06784e-09
7.4e-09	-1.06613e-09
7.42e-09	-1.06443e-09
7.44e-09	-1.06275e-09
7.46e-09	-1.06107e-09
7.48e-09	-1.05941e-09
7.5e-09	-1.05776e-09
7.52e-09	-1.05613e-09
7.54e-09	-1.05451e-09
7.56e-09	-1.05289e-09
7.58e-09	-1.05129e-09
7.6e-09	-1.04971e-09
7.62e-09	-1.04813e-09
7.64e-09	-1.04657e-09
7.66e-09	-1.04502e-09
7.68e-09	-1.04347e-09
7.7e-09	-1.04194e-09
7.72e-09	-1.04043e-09
7.74e-09	-1.03892e-09
7.76e-09	-1.03742e-09
7.78e-09	-1.03594e-09
7.8e-09	-1.03446e-09
7.82e-09	-1.033e-09
7.84e-09	-1.03154e-09
7.86e-09	-1.0301e-09
7.88e-09	-1.02866e-09
7.9e-09	-1.02724e-09
7.92e-09	-1.02583e-09
7.94e-09	-1.02442e-09
7.96e-09	-1.02303e-09
7.98e-09	-1.02165e-09
8e-09	-1.02027e-09
8.02e-09	-1.01891e-09
8.04e-09	-1.01756e-09
8.06e-09	-1.01621e-09
8.08e-09	-1.01487e-09
8.1e-09	-1.01355e-09
8.12e-09	-1.01223e-09
8.14e-09	-1.01092e-09
8.16e-09	-1.00962e-09
8.18e-09	-1.00833e-09
8.2e-09	-1.00705e-09
8.22e-09	-1.00578e-09
8.24e-09	-1.00451e-09
8.26e-09	-1.00326e-09
8.28e-09	-1.00201e-09
8.3e-09	-1.00077e-09
8.32e-09	-9.99538e-10
8.34e-09	-9.98316e-10
8.36e-09	-9.97101e-10
8.38e-09	-9.95895e-10
8.4e-09	-9.94696e-10
8.42e-09	-9.93506e-10
8.44e-09	-9.92323e-10
8.46e-09	-9.91148e-10
8.48e-09	-9.89981e-10
8.5e-09	-9.88821e-10
8.52e-09	-9.87669e-10
8.54e-09	-9.86525e-10
8.56e-09	-9.85388e-10
8.58e-09	-9.84258e-10
8.6e-09	-9.83136e-10
8.62e-09	-9.8202e-10
8.64e-09	-9.80912e-10
8.66e-09	-9.79811e-10
8.68e-09	-9.78717e-10
8.7e-09	-9.7763e-10
8.72e-09	-9.7655e-10
8.74e-09	-9.75476e-10
8.76e-09	-9.7441e-10
8.78e-09	-9.7335e-10
8.8e-09	-9.72297e-10
8.82e-09	-9.7125e-10
8.84e-09	-9.7021e-10
8.86e-09	-9.69176e-10
8.88e-09	-9.68149e-10
8.9e-09	-9.67128e-10
8.92e-09	-9.66113e-10
8.94e-09	-9.65105e-10
8.96e-09	-9.64103e-10
8.98e-09	-9.63107e-10
9e-09	-9.62117e-10
9.02e-09	-9.61133e-10
9.04e-09	-9.60155e-10
9.06e-09	-9.59183e-10
9.08e-09	-9.58217e-10
9.1e-09	-9.57256e-10
9.12e-09	-9.56302e-10
9.14e-09	-9.55353e-10
9.16e-09	-9.54409e-10
9.18e-09	-9.53472e-10
9.2e-09	-9.5254e-10
9.22e-09	-9.51613e-10
9.24e-09	-9.50692e-10
9.26e-09	-9.49776e-10
9.28e-09	-9.48866e-10
9.3e-09	-9.47961e-10
9.32e-09	-9.47062e-10
9.34e-09	-9.46167e-10
9.36e-09	-9.45278e-10
9.38e-09	-9.44394e-10
9.4e-09	-9.43515e-10
9.42e-09	-9.42641e-10
9.44e-09	-9.41773e-10
9.46e-09	-9.40909e-10
9.48e-09	-9.4005e-10
9.5e-09	-9.39196e-10
9.52e-09	-9.38347e-10
9.54e-09	-9.37502e-10
9.56e-09	-9.36663e-10
9.58e-09	-9.35828e-10
9.6e-09	-9.34998e-10
9.62e-09	-9.34173e-10
9.64e-09	-9.33352e-10
9.66e-09	-9.32536e-10
9.68e-09	-9.31724e-10
9.7e-09	-9.30917e-10
9.72e-09	-9.30114e-10
9.74e-09	-9.29316e-10
9.76e-09	-9.28522e-10
9.78e-09	-9.27733e-10
9.8e-09	-9.26947e-10
9.82e-09	-9.26167e-10
9.84e-09	-9.2539e-10
9.86e-09	-9.24618e-10
9.88e-09	-9.23849e-10
9.9e-09	-9.23086e-10
9.92e-09	-9.22326e-10
9.94e-09	-9.2157e-10
9.96e-09	-9.20818e-10
9.98e-09	-9.20071e-10
1e-08	-9.19327e-10

