"x"	"y"
4.7e-09	2.76394e-08
4.75e-09	2.73839e-08
4.8e-09	2.71275e-08
4.85e-09	2.68707e-08
4.9e-09	2.66142e-08
4.95e-09	2.63583e-08
5e-09	2.61035e-08
5.05e-09	2.58502e-08
5.1e-09	2.55986e-08
5.15e-09	2.53491e-08
5.2e-09	2.51018e-08
5.25e-09	2.4857e-08
5.3e-09	2.46148e-08
5.35e-09	2.43754e-08
5.4e-09	2.41389e-08
5.45e-09	2.39054e-08
5.5e-09	2.36751e-08
5.55e-09	2.34478e-08
5.6e-09	2.32238e-08
5.65e-09	2.3003e-08
5.7e-09	2.27855e-08
5.75e-09	2.25712e-08
5.8e-09	2.23602e-08
5.85e-09	2.21525e-08
5.9e-09	2.19481e-08
5.95e-09	2.17469e-08
6e-09	2.1549e-08
6.05e-09	2.13542e-08
6.1e-09	2.11626e-08
6.15e-09	2.09742e-08
6.2e-09	2.07888e-08
6.25e-09	2.06065e-08
6.3e-09	2.04272e-08
6.35e-09	2.02508e-08
6.4e-09	2.00774e-08
6.45e-09	1.99068e-08
6.5e-09	1.9739e-08
6.55e-09	1.9574e-08
6.6e-09	1.94117e-08
6.65e-09	1.9252e-08
6.7e-09	1.90949e-08
6.75e-09	1.89403e-08
6.8e-09	1.87882e-08
6.85e-09	1.86385e-08
6.9e-09	1.84912e-08
6.95e-09	1.83462e-08
7e-09	1.82034e-08
7.05e-09	1.80628e-08
7.1e-09	1.79243e-08
7.15e-09	1.7788e-08
7.2e-09	1.76536e-08
7.25e-09	1.75213e-08
7.3e-09	1.73909e-08
7.35e-09	1.72623e-08
7.4e-09	1.71356e-08
7.45e-09	1.70106e-08
7.5e-09	1.68874e-08
7.55e-09	1.67658e-08
7.6e-09	1.66459e-08
7.65e-09	1.65276e-08
7.7e-09	1.64108e-08
7.75e-09	1.62955e-08
7.8e-09	1.61817e-08
7.85e-09	1.60693e-08
7.9e-09	1.59583e-08
7.95e-09	1.58487e-08
8e-09	1.57403e-08
8.05e-09	1.56333e-08
8.1e-09	1.55274e-08
8.15e-09	1.54228e-08
8.2e-09	1.53194e-08
8.25e-09	1.52171e-08
8.3e-09	1.51159e-08
8.35e-09	1.50158e-08
8.4e-09	1.49168e-08
8.45e-09	1.48188e-08
8.5e-09	1.47219e-08
8.55e-09	1.46259e-08
8.6e-09	1.45309e-08
8.65e-09	1.44368e-08
8.7e-09	1.43437e-08
8.75e-09	1.42514e-08
8.8e-09	1.41601e-08
8.85e-09	1.40696e-08
8.9e-09	1.39799e-08
8.95e-09	1.38911e-08
9e-09	1.38031e-08
9.05e-09	1.37159e-08
9.1e-09	1.36295e-08
9.15e-09	1.35439e-08
9.2e-09	1.3459e-08
9.25e-09	1.33748e-08
9.3e-09	1.32914e-08
9.35e-09	1.32087e-08
9.4e-09	1.31267e-08
9.45e-09	1.30454e-08
9.5e-09	1.29648e-08
9.55e-09	1.28849e-08
9.6e-09	1.28056e-08
9.65e-09	1.2727e-08
9.7e-09	1.26491e-08
9.75e-09	1.25718e-08
9.8e-09	1.24951e-08
9.85e-09	1.24191e-08
9.9e-09	1.23436e-08
9.95e-09	1.22688e-08
1e-08	1.21946e-08

