"x"	"y"
6.3e-09	-1.24093e-09
6.32e-09	-1.23803e-09
6.34e-09	-1.23516e-09
6.36e-09	-1.23231e-09
6.38e-09	-1.22948e-09
6.4e-09	-1.22669e-09
6.42e-09	-1.22391e-09
6.44e-09	-1.22116e-09
6.46e-09	-1.21844e-09
6.48e-09	-1.21574e-09
6.5e-09	-1.21306e-09
6.52e-09	-1.21041e-09
6.54e-09	-1.20778e-09
6.56e-09	-1.20517e-09
6.58e-09	-1.20258e-09
6.6e-09	-1.20002e-09
6.62e-09	-1.19748e-09
6.64e-09	-1.19496e-09
6.66e-09	-1.19246e-09
6.68e-09	-1.18999e-09
6.7e-09	-1.18753e-09
6.72e-09	-1.18509e-09
6.74e-09	-1.18268e-09
6.76e-09	-1.18028e-09
6.78e-09	-1.17791e-09
6.8e-09	-1.17556e-09
6.82e-09	-1.17322e-09
6.84e-09	-1.1709e-09
6.86e-09	-1.16861e-09
6.88e-09	-1.16633e-09
6.9e-09	-1.16407e-09
6.92e-09	-1.16183e-09
6.94e-09	-1.1596e-09
6.96e-09	-1.1574e-09
6.98e-09	-1.15521e-09
7e-09	-1.15304e-09
7.02e-09	-1.15089e-09
7.04e-09	-1.14875e-09
7.06e-09	-1.14663e-09
7.08e-09	-1.14453e-09
7.1e-09	-1.14245e-09
7.12e-09	-1.14038e-09
7.14e-09	-1.13833e-09
7.16e-09	-1.13629e-09
7.18e-09	-1.13427e-09
7.2e-09	-1.13226e-09
7.22e-09	-1.13027e-09
7.24e-09	-1.1283e-09
7.26e-09	-1.12634e-09
7.28e-09	-1.1244e-09
7.3e-09	-1.12247e-09
7.32e-09	-1.12055e-09
7.34e-09	-1.11865e-09
7.36e-09	-1.11677e-09
7.38e-09	-1.1149e-09
7.4e-09	-1.11304e-09
7.42e-09	-1.1112e-09
7.44e-09	-1.10937e-09
7.46e-09	-1.10755e-09
7.48e-09	-1.10575e-09
7.5e-09	-1.10396e-09
7.52e-09	-1.10218e-09
7.54e-09	-1.10042e-09
7.56e-09	-1.09867e-09
7.58e-09	-1.09693e-09
7.6e-09	-1.09521e-09
7.62e-09	-1.0935e-09
7.64e-09	-1.0918e-09
7.66e-09	-1.09011e-09
7.68e-09	-1.08844e-09
7.7e-09	-1.08677e-09
7.72e-09	-1.08512e-09
7.74e-09	-1.08348e-09
7.76e-09	-1.08186e-09
7.78e-09	-1.08024e-09
7.8e-09	-1.07864e-09
7.82e-09	-1.07704e-09
7.84e-09	-1.07546e-09
7.86e-09	-1.07389e-09
7.88e-09	-1.07233e-09
7.9e-09	-1.07078e-09
7.92e-09	-1.06924e-09
7.94e-09	-1.06771e-09
7.96e-09	-1.0662e-09
7.98e-09	-1.06469e-09
8e-09	-1.06319e-09
8.02e-09	-1.06171e-09
8.04e-09	-1.06023e-09
8.06e-09	-1.05877e-09
8.08e-09	-1.05731e-09
8.1e-09	-1.05586e-09
8.12e-09	-1.05443e-09
8.14e-09	-1.053e-09
8.16e-09	-1.05158e-09
8.18e-09	-1.05018e-09
8.2e-09	-1.04878e-09
8.22e-09	-1.04739e-09
8.24e-09	-1.04601e-09
8.26e-09	-1.04464e-09
8.28e-09	-1.04328e-09
8.3e-09	-1.04193e-09
8.32e-09	-1.04058e-09
8.34e-09	-1.03925e-09
8.36e-09	-1.03792e-09
8.38e-09	-1.0366e-09
8.4e-09	-1.03529e-09
8.42e-09	-1.03399e-09
8.44e-09	-1.0327e-09
8.46e-09	-1.03142e-09
8.48e-09	-1.03014e-09
8.5e-09	-1.02887e-09
8.52e-09	-1.02761e-09
8.54e-09	-1.02636e-09
8.56e-09	-1.02512e-09
8.58e-09	-1.02388e-09
8.6e-09	-1.02266e-09
8.62e-09	-1.02144e-09
8.64e-09	-1.02022e-09
8.66e-09	-1.01902e-09
8.68e-09	-1.01782e-09
8.7e-09	-1.01663e-09
8.72e-09	-1.01545e-09
8.74e-09	-1.01427e-09
8.76e-09	-1.0131e-09
8.78e-09	-1.01194e-09
8.8e-09	-1.01079e-09
8.82e-09	-1.00964e-09
8.84e-09	-1.0085e-09
8.86e-09	-1.00737e-09
8.88e-09	-1.00624e-09
8.9e-09	-1.00512e-09
8.92e-09	-1.00401e-09
8.94e-09	-1.00291e-09
8.96e-09	-1.00181e-09
8.98e-09	-1.00071e-09
9e-09	-9.99627e-10
9.02e-09	-9.98547e-10
9.04e-09	-9.97474e-10
9.06e-09	-9.96407e-10
9.08e-09	-9.95346e-10
9.1e-09	-9.94292e-10
9.12e-09	-9.93244e-10
9.14e-09	-9.92201e-10
9.16e-09	-9.91165e-10
9.18e-09	-9.90135e-10
9.2e-09	-9.89111e-10
9.22e-09	-9.88093e-10
9.24e-09	-9.8708e-10
9.26e-09	-9.86074e-10
9.28e-09	-9.85073e-10
9.3e-09	-9.84078e-10
9.32e-09	-9.83089e-10
9.34e-09	-9.82105e-10
9.36e-09	-9.81127e-10
9.38e-09	-9.80154e-10
9.4e-09	-9.79187e-10
9.42e-09	-9.78225e-10
9.44e-09	-9.77269e-10
9.46e-09	-9.76318e-10
9.48e-09	-9.75372e-10
9.5e-09	-9.74431e-10
9.52e-09	-9.73496e-10
9.54e-09	-9.72566e-10
9.56e-09	-9.71641e-10
9.58e-09	-9.70721e-10
9.6e-09	-9.69806e-10
9.62e-09	-9.68897e-10
9.64e-09	-9.67992e-10
9.66e-09	-9.67092e-10
9.68e-09	-9.66197e-10
9.7e-09	-9.65307e-10
9.72e-09	-9.64421e-10
9.74e-09	-9.63541e-10
9.76e-09	-9.62665e-10
9.78e-09	-9.61794e-10
9.8e-09	-9.60927e-10
9.82e-09	-9.60065e-10
9.84e-09	-9.59208e-10
9.86e-09	-9.58355e-10
9.88e-09	-9.57507e-10
9.9e-09	-9.56663e-10
9.92e-09	-9.55823e-10
9.94e-09	-9.54988e-10
9.96e-09	-9.54158e-10
9.98e-09	-9.53331e-10
1e-08	-9.5251e-10

