"x"	"y"
1.3e-09	-1.04874e-13
1.32e-09	-1.04949e-13
1.34e-09	-1.04859e-13
1.36e-09	-1.0488e-13
1.38e-09	-1.04964e-13
1.4e-09	-1.04859e-13
1.42e-09	-1.04884e-13
1.44e-09	-1.04896e-13
1.46e-09	-1.05014e-13
1.48e-09	-1.04977e-13
1.5e-09	-1.07379e-13
1.52e-09	-1.02612e-13
1.54e-09	-1.04793e-13
1.56e-09	-1.05021e-13
1.58e-09	-1.04899e-13
1.6e-09	-1.04938e-13
1.62e-09	-1.04978e-13
1.64e-09	-1.05012e-13
1.66e-09	-1.04849e-13
1.68e-09	-1.04911e-13
1.7e-09	-1.0487e-13
1.72e-09	-1.04788e-13
1.74e-09	-1.05042e-13
1.76e-09	-1.04901e-13
1.78e-09	-1.05032e-13
1.8e-09	-1.04973e-13
1.82e-09	-1.04764e-13
1.84e-09	-1.04744e-13
1.86e-09	-1.05078e-13
1.88e-09	-1.04995e-13
1.9e-09	-1.04879e-13
1.92e-09	-1.04798e-13
1.94e-09	-1.04823e-13
1.96e-09	-1.04971e-13
1.98e-09	-1.04944e-13
2e-09	-6.54033e-08
2.02e-09	-1.70607e-07
2.04e-09	-1.56224e-07
2.06e-09	-1.41733e-07
2.08e-09	-1.27984e-07
2.1e-09	-1.15432e-07
2.12e-09	-1.0425e-07
2.14e-09	-9.44361e-08
2.16e-09	-8.58917e-08
2.18e-09	-7.84754e-08
2.2e-09	-7.20361e-08
2.22e-09	-6.64307e-08
2.24e-09	-6.15318e-08
2.26e-09	-5.72296e-08
2.28e-09	-5.34317e-08
2.3e-09	-5.0061e-08
2.32e-09	-4.70536e-08
2.34e-09	-4.43564e-08
2.36e-09	-4.19254e-08
2.38e-09	-3.97242e-08
2.4e-09	-3.77221e-08
2.42e-09	-3.58938e-08
2.44e-09	-3.42175e-08
2.46e-09	-3.26753e-08
2.48e-09	-3.12516e-08
2.5e-09	-2.99333e-08
2.52e-09	-2.8709e-08
2.54e-09	-2.7569e-08
2.56e-09	-2.6505e-08
2.58e-09	-2.55095e-08
2.6e-09	-2.45763e-08
2.62e-09	-2.36997e-08
2.64e-09	-2.28748e-08
2.66e-09	-2.20973e-08
2.68e-09	-2.13633e-08
2.7e-09	-2.06693e-08
2.72e-09	-2.00125e-08
2.74e-09	-1.93899e-08
2.76e-09	-1.87992e-08
2.78e-09	-1.82381e-08
2.8e-09	-1.77046e-08
2.82e-09	-1.71969e-08
2.84e-09	-1.67133e-08
2.86e-09	-1.62523e-08
2.88e-09	-1.58125e-08
2.9e-09	-1.53926e-08
2.92e-09	-1.49914e-08
2.94e-09	-1.4608e-08
2.96e-09	-1.42411e-08
2.98e-09	-1.389e-08
3e-09	-1.35538e-08
3.02e-09	-1.32315e-08
3.04e-09	-1.29226e-08
3.06e-09	-1.26263e-08
3.08e-09	-1.2342e-08
3.1e-09	-1.2069e-08
3.12e-09	-1.18067e-08
3.14e-09	-1.15547e-08
3.16e-09	-1.13125e-08
3.18e-09	-1.10794e-08
3.2e-09	-1.08552e-08
3.22e-09	-1.06394e-08
3.24e-09	-1.04315e-08
3.26e-09	-1.02313e-08
3.28e-09	-1.00384e-08
3.3e-09	-9.85235e-09
3.32e-09	-9.67295e-09
3.34e-09	-9.49988e-09
3.36e-09	-9.33284e-09
3.38e-09	-9.17157e-09
3.4e-09	-9.01582e-09
3.42e-09	-8.86534e-09
3.44e-09	-8.71991e-09
3.46e-09	-8.57932e-09
3.48e-09	-8.44334e-09
3.5e-09	-8.31179e-09
3.52e-09	-8.1845e-09
3.54e-09	-8.06126e-09
3.56e-09	-7.94192e-09
3.58e-09	-7.82631e-09
3.6e-09	-7.71429e-09
3.62e-09	-7.6057e-09
3.64e-09	-7.50042e-09
3.66e-09	-7.39829e-09
3.68e-09	-7.29921e-09
3.7e-09	-7.20305e-09
3.72e-09	-7.10969e-09
3.74e-09	-7.01902e-09
3.76e-09	-6.93094e-09
3.78e-09	-6.84536e-09
3.8e-09	-6.76216e-09
3.82e-09	-6.68127e-09
3.84e-09	-6.6026e-09
3.86e-09	-6.52606e-09
3.88e-09	-6.45157e-09
3.9e-09	-6.37906e-09
3.92e-09	-6.30845e-09
3.94e-09	-6.23968e-09
3.96e-09	-6.17268e-09
3.98e-09	-6.10738e-09
4e-09	-6.04372e-09
4.02e-09	-5.98164e-09
4.04e-09	-5.9211e-09
4.06e-09	-5.86204e-09
4.08e-09	-5.80439e-09
4.1e-09	-5.74812e-09
4.12e-09	-5.69318e-09
4.14e-09	-5.63952e-09
4.16e-09	-5.5871e-09
4.18e-09	-5.53588e-09
4.2e-09	-5.48582e-09
4.22e-09	-5.43688e-09
4.24e-09	-5.38902e-09
4.26e-09	-5.34221e-09
4.28e-09	-5.29641e-09
4.3e-09	-5.2516e-09
4.32e-09	-5.20773e-09
4.34e-09	-5.16479e-09
4.36e-09	-5.12274e-09
4.38e-09	-5.08156e-09
4.4e-09	-5.04121e-09
4.42e-09	-5.00168e-09
4.44e-09	-4.96294e-09
4.46e-09	-4.92496e-09
4.48e-09	-4.88773e-09
4.5e-09	-4.85121e-09
4.52e-09	-4.81539e-09
4.54e-09	-4.78026e-09
4.56e-09	-4.74579e-09
4.58e-09	-4.71196e-09
4.6e-09	-4.67875e-09
4.62e-09	-4.64615e-09
4.64e-09	-4.61413e-09
4.66e-09	-4.5827e-09
4.68e-09	-4.55182e-09
4.7e-09	-4.52148e-09
4.72e-09	-4.49167e-09
4.74e-09	-4.46238e-09
4.76e-09	-4.43359e-09
4.78e-09	-4.40529e-09
4.8e-09	-4.37746e-09
4.82e-09	-4.3501e-09
4.84e-09	-4.3232e-09
4.86e-09	-4.29673e-09
4.88e-09	-4.27069e-09
4.9e-09	-4.24508e-09
4.92e-09	-4.21987e-09
4.94e-09	-4.19507e-09
4.96e-09	-4.17065e-09
4.98e-09	-4.14662e-09
5e-09	-4.12296e-09
5.02e-09	-4.09966e-09
5.04e-09	-4.07672e-09
5.06e-09	-4.05413e-09
5.08e-09	-4.03188e-09
5.1e-09	-4.00996e-09
5.12e-09	-3.98837e-09
5.14e-09	-3.9671e-09
5.16e-09	-3.94613e-09
5.18e-09	-3.92547e-09
5.2e-09	-3.90512e-09
5.22e-09	-3.88505e-09
5.24e-09	-3.86527e-09
5.26e-09	-3.84577e-09
5.28e-09	-3.82654e-09
5.3e-09	-3.80759e-09
5.32e-09	-3.78889e-09
5.34e-09	-3.77046e-09
5.36e-09	-3.75228e-09
5.38e-09	-3.73435e-09
5.4e-09	-3.71667e-09
5.42e-09	-3.69922e-09
5.44e-09	-3.68201e-09
5.46e-09	-3.66503e-09
5.48e-09	-3.64827e-09
5.5e-09	-3.63174e-09
5.52e-09	-3.61543e-09
5.54e-09	-3.59933e-09
5.56e-09	-3.58344e-09
5.58e-09	-3.56775e-09
5.6e-09	-3.55228e-09
5.62e-09	-3.537e-09
5.64e-09	-3.52191e-09
5.66e-09	-3.50702e-09
5.68e-09	-3.49232e-09
5.7e-09	-3.47781e-09
5.72e-09	-3.46348e-09
5.74e-09	-3.44933e-09
5.76e-09	-3.43536e-09
5.78e-09	-3.42156e-09
5.8e-09	-3.40794e-09
5.82e-09	-3.39448e-09
5.84e-09	-3.3812e-09
5.86e-09	-3.36807e-09
5.88e-09	-3.35511e-09
5.9e-09	-3.34231e-09
5.92e-09	-3.32966e-09
5.94e-09	-3.31717e-09
5.96e-09	-3.30482e-09
5.98e-09	-3.29263e-09
6e-09	-3.28059e-09
6.02e-09	-3.26869e-09
6.04e-09	-3.25694e-09
6.06e-09	-3.24533e-09
6.08e-09	-3.23385e-09
6.1e-09	-3.22252e-09
6.12e-09	-3.21132e-09
6.14e-09	-3.20025e-09
6.16e-09	-3.18931e-09
6.18e-09	-3.17851e-09
6.2e-09	-3.16783e-09
6.22e-09	-3.15728e-09
6.24e-09	-3.14686e-09
6.26e-09	-3.13655e-09
6.28e-09	-3.12637e-09
6.3e-09	-3.11631e-09
6.32e-09	-3.10637e-09
6.34e-09	-3.09655e-09
6.36e-09	-3.08684e-09
6.38e-09	-3.07724e-09
6.4e-09	-3.06776e-09
6.42e-09	-3.05839e-09
6.44e-09	-3.04912e-09
6.46e-09	-3.03997e-09
6.48e-09	-3.03092e-09
6.5e-09	-3.02198e-09
6.52e-09	-3.01315e-09
6.54e-09	-3.00441e-09
6.56e-09	-2.99578e-09
6.58e-09	-2.98725e-09
6.6e-09	-2.97882e-09
6.62e-09	-2.97049e-09
6.64e-09	-2.96226e-09
6.66e-09	-2.95412e-09
6.68e-09	-2.94608e-09
6.7e-09	-2.93813e-09
6.72e-09	-2.93028e-09
6.74e-09	-2.92251e-09
6.76e-09	-2.91484e-09
6.78e-09	-2.90726e-09
6.8e-09	-2.89977e-09
6.82e-09	-2.89236e-09
6.84e-09	-2.88505e-09
6.86e-09	-2.87781e-09
6.88e-09	-2.87067e-09
6.9e-09	-2.86361e-09
6.92e-09	-2.85663e-09
6.94e-09	-2.84973e-09
6.96e-09	-2.84292e-09
6.98e-09	-2.83619e-09
7e-09	-2.82953e-09
7.02e-09	-2.82296e-09
7.04e-09	-2.81646e-09
7.06e-09	-2.81005e-09
7.08e-09	-2.80371e-09
7.1e-09	-2.79744e-09
7.12e-09	-2.79125e-09
7.14e-09	-2.78514e-09
7.16e-09	-2.7791e-09
7.18e-09	-2.77313e-09
7.2e-09	-2.76723e-09
7.22e-09	-2.76141e-09
7.24e-09	-2.75565e-09
7.26e-09	-2.74997e-09
7.28e-09	-2.74436e-09
7.3e-09	-2.73882e-09
7.32e-09	-2.73334e-09
7.34e-09	-2.72793e-09
7.36e-09	-2.72259e-09
7.38e-09	-2.71732e-09
7.4e-09	-2.71211e-09
7.42e-09	-2.70696e-09
7.44e-09	-2.70188e-09
7.46e-09	-2.69687e-09
7.48e-09	-2.69191e-09
7.5e-09	-2.68702e-09
7.52e-09	-2.6822e-09
7.54e-09	-2.67743e-09
7.56e-09	-2.67273e-09
7.58e-09	-2.66808e-09
7.6e-09	-2.6635e-09
7.62e-09	-2.65897e-09
7.64e-09	-2.65451e-09
7.66e-09	-2.6501e-09
7.68e-09	-2.64575e-09
7.7e-09	-2.64146e-09
7.72e-09	-2.63722e-09
7.74e-09	-2.63304e-09
7.76e-09	-2.62892e-09
7.78e-09	-2.62485e-09
7.8e-09	-2.62084e-09
7.82e-09	-2.61688e-09
7.84e-09	-2.61298e-09
7.86e-09	-2.60912e-09
7.88e-09	-2.60533e-09
7.9e-09	-2.60158e-09
7.92e-09	-2.59788e-09
7.94e-09	-2.59424e-09
7.96e-09	-2.59065e-09
7.98e-09	-2.58711e-09
8e-09	-2.58362e-09
8.02e-09	-2.58017e-09
8.04e-09	-2.57679e-09
8.06e-09	-2.57344e-09
8.08e-09	-2.57015e-09
8.1e-09	-2.5669e-09
8.12e-09	-2.5637e-09
8.14e-09	-2.56055e-09
8.16e-09	-2.55745e-09
8.18e-09	-2.55439e-09
8.2e-09	-2.55138e-09
8.22e-09	-2.54841e-09
8.24e-09	-2.54549e-09
8.26e-09	-2.54261e-09
8.28e-09	-2.53978e-09
8.3e-09	-2.53699e-09
8.32e-09	-2.53425e-09
8.34e-09	-2.53155e-09
8.36e-09	-2.52889e-09
8.38e-09	-2.52627e-09
8.4e-09	-2.5237e-09
8.42e-09	-2.52117e-09
8.44e-09	-2.51868e-09
8.46e-09	-2.51623e-09
8.48e-09	-2.51382e-09
8.5e-09	-2.51145e-09
8.52e-09	-2.50912e-09
8.54e-09	-2.50683e-09
8.56e-09	-2.50458e-09
8.58e-09	-2.50237e-09
8.6e-09	-2.5002e-09
8.62e-09	-2.49806e-09
8.64e-09	-2.49597e-09
8.66e-09	-2.49391e-09
8.68e-09	-2.49188e-09
8.7e-09	-2.4899e-09
8.72e-09	-2.48795e-09
8.74e-09	-2.48604e-09
8.76e-09	-2.48416e-09
8.78e-09	-2.48232e-09
8.8e-09	-2.48051e-09
8.82e-09	-2.47874e-09
8.84e-09	-2.477e-09
8.86e-09	-2.4753e-09
8.88e-09	-2.47363e-09
8.9e-09	-2.472e-09
8.92e-09	-2.47039e-09
8.94e-09	-2.46882e-09
8.96e-09	-2.46729e-09
8.98e-09	-2.46578e-09
9e-09	-2.46431e-09
9.02e-09	-2.46287e-09
9.04e-09	-2.46145e-09
9.06e-09	-2.46007e-09
9.08e-09	-2.45872e-09
9.1e-09	-2.4574e-09
9.12e-09	-2.45611e-09
9.14e-09	-2.45485e-09
9.16e-09	-2.45362e-09
9.18e-09	-2.45242e-09
9.2e-09	-2.45125e-09
9.22e-09	-2.4501e-09
9.24e-09	-2.44899e-09
9.26e-09	-2.4479e-09
9.28e-09	-2.44684e-09
9.3e-09	-2.4458e-09
9.32e-09	-2.4448e-09
9.34e-09	-2.44381e-09
9.36e-09	-2.44286e-09
9.38e-09	-2.44193e-09
9.4e-09	-2.44103e-09
9.42e-09	-2.44015e-09
9.44e-09	-2.4393e-09
9.46e-09	-2.43847e-09
9.48e-09	-2.43767e-09
9.5e-09	-2.43689e-09
9.52e-09	-2.43613e-09
9.54e-09	-2.4354e-09
9.56e-09	-2.43469e-09
9.58e-09	-2.434e-09
9.6e-09	-2.43334e-09
9.62e-09	-2.4327e-09
9.64e-09	-2.43208e-09
9.66e-09	-2.43148e-09
9.68e-09	-2.43091e-09
9.7e-09	-2.43035e-09
9.72e-09	-2.42982e-09
9.74e-09	-2.42931e-09
9.76e-09	-2.42881e-09
9.78e-09	-2.42834e-09
9.8e-09	-2.42789e-09
9.82e-09	-2.42745e-09
9.84e-09	-2.42704e-09
9.86e-09	-2.42665e-09
9.88e-09	-2.42627e-09
9.9e-09	-2.42591e-09
9.92e-09	-2.42557e-09
9.94e-09	-2.42525e-09
9.96e-09	-2.42495e-09
9.98e-09	-2.42466e-09
1e-08	-2.42439e-09

