"x"	"y"
3.55e-09	7.33035e-08
3.6e-09	6.64548e-08
3.65e-09	5.9738e-08
3.7e-09	5.3179e-08
3.75e-09	4.68108e-08
3.8e-09	4.06735e-08
3.85e-09	3.48131e-08
3.9e-09	2.92817e-08
3.95e-09	2.41378e-08
4e-09	1.94431e-08
4.05e-09	1.52576e-08
4.1e-09	1.16303e-08
4.15e-09	8.59029e-09
4.2e-09	6.13901e-09
4.25e-09	4.24673e-09
4.3e-09	2.85419e-09
4.35e-09	1.87979e-09
4.4e-09	1.23093e-09
4.45e-09	8.16933e-10
4.5e-09	5.5985e-10
4.55e-09	4.00424e-10
4.6e-09	2.98533e-10
4.65e-09	2.29739e-10
4.7e-09	1.8039e-10
4.75e-09	1.43246e-10
4.8e-09	1.1444e-10
4.85e-09	9.1752e-11
4.9e-09	7.37463e-11
4.95e-09	5.94019e-11
5e-09	4.79479e-11
5.05e-09	3.87868e-11
5.1e-09	3.1451e-11
5.15e-09	2.55717e-11
5.2e-09	2.08569e-11
5.25e-09	1.70746e-11
5.3e-09	1.40398e-11
5.35e-09	1.16045e-11
5.4e-09	9.65005e-12
5.45e-09	8.08125e-12
5.5e-09	6.8218e-12
5.55e-09	5.81047e-12
5.6e-09	4.99819e-12
5.65e-09	4.34558e-12
5.7e-09	3.82114e-12
5.75e-09	3.39959e-12
5.8e-09	3.0607e-12
5.85e-09	2.7882e-12
5.9e-09	2.56908e-12
5.95e-09	2.39288e-12
6e-09	2.25116e-12
6.05e-09	2.1372e-12
6.1e-09	2.04563e-12
6.15e-09	1.97198e-12
6.2e-09	1.9128e-12
6.25e-09	1.86526e-12
6.3e-09	1.82708e-12
6.35e-09	1.79645e-12
6.4e-09	1.77188e-12
6.45e-09	1.7522e-12
6.5e-09	1.73641e-12
6.55e-09	1.72383e-12
6.6e-09	1.7138e-12
6.65e-09	1.7058e-12
6.7e-09	1.69945e-12
6.75e-09	1.69441e-12
6.8e-09	1.69044e-12
6.85e-09	1.68732e-12
6.9e-09	1.68489e-12
6.95e-09	1.683e-12
7e-09	1.68154e-12
7.05e-09	1.68043e-12
7.1e-09	1.67965e-12
7.15e-09	1.67906e-12
7.2e-09	1.67866e-12
7.25e-09	1.67839e-12
7.3e-09	1.67824e-12
7.35e-09	1.67818e-12
7.4e-09	1.67819e-12
7.45e-09	1.67826e-12
7.5e-09	1.67834e-12
7.55e-09	1.6785e-12
7.6e-09	1.67866e-12
7.65e-09	1.67885e-12
7.7e-09	1.67905e-12
7.75e-09	1.67927e-12
7.8e-09	1.67949e-12
7.85e-09	1.67972e-12
7.9e-09	1.67995e-12
7.95e-09	1.68018e-12
8e-09	1.6804e-12
8.05e-09	1.68066e-12
8.1e-09	1.68088e-12
8.15e-09	1.68111e-12
8.2e-09	1.68134e-12
8.25e-09	1.68156e-12
8.3e-09	1.68178e-12
8.35e-09	1.682e-12
8.4e-09	1.68221e-12
8.45e-09	1.68242e-12
8.5e-09	1.68263e-12
8.55e-09	1.68285e-12
8.6e-09	1.68303e-12
8.65e-09	1.68323e-12
8.7e-09	1.68343e-12
8.75e-09	1.68362e-12
8.8e-09	1.68381e-12
8.85e-09	1.68399e-12
8.9e-09	1.68417e-12
8.95e-09	1.68435e-12
9e-09	1.68451e-12
9.05e-09	1.6847e-12
9.1e-09	1.68487e-12
9.15e-09	1.68503e-12
9.2e-09	1.6852e-12
9.25e-09	1.68536e-12
9.3e-09	1.68552e-12
9.35e-09	1.68568e-12
9.4e-09	1.68583e-12
9.45e-09	1.68598e-12
9.5e-09	1.68614e-12
9.55e-09	1.68627e-12
9.6e-09	1.68642e-12
9.65e-09	1.68656e-12
9.7e-09	1.6867e-12
9.75e-09	1.68684e-12
9.8e-09	1.68698e-12
9.85e-09	1.68711e-12
9.9e-09	1.68724e-12
9.95e-09	1.68737e-12
1e-08	1.68751e-12

