"x"	"y"
6.46e-09	-3.68664e-09
6.48e-09	-3.66392e-09
6.5e-09	-3.64145e-09
6.52e-09	-3.61924e-09
6.54e-09	-3.59729e-09
6.56e-09	-3.57559e-09
6.58e-09	-3.55413e-09
6.6e-09	-3.53292e-09
6.62e-09	-3.51195e-09
6.64e-09	-3.49122e-09
6.66e-09	-3.47073e-09
6.68e-09	-3.45046e-09
6.7e-09	-3.43043e-09
6.72e-09	-3.41063e-09
6.74e-09	-3.39105e-09
6.76e-09	-3.37169e-09
6.78e-09	-3.35254e-09
6.8e-09	-3.33362e-09
6.82e-09	-3.31491e-09
6.84e-09	-3.29641e-09
6.86e-09	-3.27811e-09
6.88e-09	-3.26002e-09
6.9e-09	-3.24214e-09
6.92e-09	-3.22445e-09
6.94e-09	-3.20696e-09
6.96e-09	-3.18967e-09
6.98e-09	-3.17257e-09
7e-09	-3.15566e-09
7.02e-09	-3.13894e-09
7.04e-09	-3.12241e-09
7.06e-09	-3.10606e-09
7.08e-09	-3.08989e-09
7.1e-09	-3.0739e-09
7.12e-09	-3.05808e-09
7.14e-09	-3.04245e-09
7.16e-09	-3.02698e-09
7.18e-09	-3.01168e-09
7.2e-09	-2.99656e-09
7.22e-09	-2.9816e-09
7.24e-09	-2.9668e-09
7.26e-09	-2.95216e-09
7.28e-09	-2.93769e-09
7.3e-09	-2.92337e-09
7.32e-09	-2.90921e-09
7.34e-09	-2.89521e-09
7.36e-09	-2.88135e-09
7.38e-09	-2.86765e-09
7.4e-09	-2.8541e-09
7.42e-09	-2.84069e-09
7.44e-09	-2.82743e-09
7.46e-09	-2.81431e-09
7.48e-09	-2.80134e-09
7.5e-09	-2.7885e-09
7.52e-09	-2.77581e-09
7.54e-09	-2.76324e-09
7.56e-09	-2.75082e-09
7.58e-09	-2.73853e-09
7.6e-09	-2.72636e-09
7.62e-09	-2.71433e-09
7.64e-09	-2.70243e-09
7.66e-09	-2.69066e-09
7.68e-09	-2.67901e-09
7.7e-09	-2.66748e-09
7.72e-09	-2.65608e-09
7.74e-09	-2.64479e-09
7.76e-09	-2.63363e-09
7.78e-09	-2.62258e-09
7.8e-09	-2.61166e-09
7.82e-09	-2.60084e-09
7.84e-09	-2.59014e-09
7.86e-09	-2.57956e-09
7.88e-09	-2.56908e-09
7.9e-09	-2.55871e-09
7.92e-09	-2.54845e-09
7.94e-09	-2.5383e-09
7.96e-09	-2.52826e-09
7.98e-09	-2.51832e-09
8e-09	-2.50848e-09
8.02e-09	-2.49874e-09
8.04e-09	-2.48911e-09
8.06e-09	-2.47957e-09
8.08e-09	-2.47014e-09
8.1e-09	-2.4608e-09
8.12e-09	-2.45156e-09
8.14e-09	-2.44241e-09
8.16e-09	-2.43335e-09
8.18e-09	-2.42439e-09
8.2e-09	-2.41552e-09
8.22e-09	-2.40674e-09
8.24e-09	-2.39805e-09
8.26e-09	-2.38945e-09
8.28e-09	-2.38093e-09
8.3e-09	-2.3725e-09
8.32e-09	-2.36416e-09
8.34e-09	-2.3559e-09
8.36e-09	-2.34773e-09
8.38e-09	-2.33963e-09
8.4e-09	-2.33162e-09
8.42e-09	-2.32369e-09
8.44e-09	-2.31584e-09
8.46e-09	-2.30806e-09
8.48e-09	-2.30036e-09
8.5e-09	-2.29274e-09
8.52e-09	-2.2852e-09
8.54e-09	-2.27773e-09
8.56e-09	-2.27033e-09
8.58e-09	-2.26301e-09
8.6e-09	-2.25576e-09
8.62e-09	-2.24858e-09
8.64e-09	-2.24147e-09
8.66e-09	-2.23443e-09
8.68e-09	-2.22746e-09
8.7e-09	-2.22055e-09
8.72e-09	-2.21372e-09
8.74e-09	-2.20695e-09
8.76e-09	-2.20024e-09
8.78e-09	-2.19361e-09
8.8e-09	-2.18703e-09
8.82e-09	-2.18052e-09
8.84e-09	-2.17407e-09
8.86e-09	-2.16768e-09
8.88e-09	-2.16136e-09
8.9e-09	-2.15509e-09
8.92e-09	-2.14888e-09
8.94e-09	-2.14274e-09
8.96e-09	-2.13665e-09
8.98e-09	-2.13062e-09
9e-09	-2.12464e-09
9.02e-09	-2.11873e-09
9.04e-09	-2.11286e-09
9.06e-09	-2.10706e-09
9.08e-09	-2.10131e-09
9.1e-09	-2.09561e-09
9.12e-09	-2.08996e-09
9.14e-09	-2.08437e-09
9.16e-09	-2.07883e-09
9.18e-09	-2.07334e-09
9.2e-09	-2.0679e-09
9.22e-09	-2.06251e-09
9.24e-09	-2.05717e-09
9.26e-09	-2.05188e-09
9.28e-09	-2.04664e-09
9.3e-09	-2.04144e-09
9.32e-09	-2.03629e-09
9.34e-09	-2.03119e-09
9.36e-09	-2.02614e-09
9.38e-09	-2.02113e-09
9.4e-09	-2.01617e-09
9.42e-09	-2.01125e-09
9.44e-09	-2.00638e-09
9.46e-09	-2.00155e-09
9.48e-09	-1.99676e-09
9.5e-09	-1.99201e-09
9.52e-09	-1.98731e-09
9.54e-09	-1.98265e-09
9.56e-09	-1.97803e-09
9.58e-09	-1.97345e-09
9.6e-09	-1.96891e-09
9.62e-09	-1.96441e-09
9.64e-09	-1.95995e-09
9.66e-09	-1.95553e-09
9.68e-09	-1.95115e-09
9.7e-09	-1.94681e-09
9.72e-09	-1.9425e-09
9.74e-09	-1.93823e-09
9.76e-09	-1.934e-09
9.78e-09	-1.9298e-09
9.8e-09	-1.92564e-09
9.82e-09	-1.92151e-09
9.84e-09	-1.91743e-09
9.86e-09	-1.91337e-09
9.88e-09	-1.90935e-09
9.9e-09	-1.90536e-09
9.92e-09	-1.90141e-09
9.94e-09	-1.89749e-09
9.96e-09	-1.8936e-09
9.98e-09	-1.88975e-09
1e-08	-1.88593e-09

