"x"	"y"
9.56e-09	-1.74274e-09
9.58e-09	-1.7406e-09
9.6e-09	-1.73846e-09
9.62e-09	-1.73634e-09
9.64e-09	-1.73423e-09
9.66e-09	-1.73212e-09
9.68e-09	-1.73003e-09
9.7e-09	-1.72795e-09
9.72e-09	-1.72589e-09
9.74e-09	-1.72383e-09
9.76e-09	-1.72178e-09
9.78e-09	-1.71975e-09
9.8e-09	-1.71772e-09
9.82e-09	-1.7157e-09
9.84e-09	-1.7137e-09
9.86e-09	-1.7117e-09
9.88e-09	-1.70972e-09
9.9e-09	-1.70774e-09
9.92e-09	-1.70578e-09
9.94e-09	-1.70382e-09
9.96e-09	-1.70188e-09
9.98e-09	-1.69994e-09
1e-08	-1.69801e-09

